race,gender,relationship,age,hours-per-week,workclass,occupation,education,native-country,marital-status,Class-label
4,1,0,35,40,2,9,9,38,2,0
2,0,4,39,40,2,0,11,38,4,0
4,1,0,39,50,0,0,11,38,2,0
2,1,0,74,40,2,13,4,38,2,0
4,1,0,32,50,3,3,15,38,2,1
2,1,0,25,40,2,13,11,38,2,0
4,0,4,64,40,2,3,15,38,0,0
4,1,0,47,40,4,6,11,38,2,1
4,0,5,37,37,2,3,9,38,2,1
4,1,0,47,40,2,2,11,38,2,1
4,1,0,33,40,2,6,11,38,2,1
4,0,4,40,40,2,9,8,38,0,1
2,1,1,22,80,2,7,11,38,4,0
4,1,0,56,40,2,6,11,38,2,0
4,0,3,37,55,2,0,11,38,4,0
4,1,0,30,70,3,3,15,38,2,0
4,0,1,20,35,2,9,2,21,4,0
4,1,0,53,38,5,3,12,38,2,1
4,1,0,43,48,2,2,9,38,2,1
4,1,0,23,40,2,13,11,38,2,0
4,1,0,43,30,4,2,11,38,2,0
4,1,3,30,40,2,5,11,38,4,0
4,0,3,20,46,2,0,15,38,4,0
4,1,3,22,40,2,2,8,38,4,0
4,1,1,38,50,2,3,9,38,4,0
4,1,0,54,40,4,11,15,38,2,0
4,1,1,23,40,2,2,11,38,4,0
2,1,0,46,40,2,13,11,38,2,0
4,1,0,59,40,2,6,0,38,2,0
4,1,1,41,40,1,7,8,38,4,0
4,1,0,42,48,2,13,8,38,2,0
4,1,0,58,40,2,3,15,38,2,1
4,1,0,24,50,2,11,11,38,2,0
4,1,0,39,45,2,0,9,38,2,1
4,0,1,28,35,2,12,9,38,4,0
4,1,1,25,55,2,11,12,38,4,0
4,0,4,29,54,2,11,15,38,0,0
4,1,0,53,40,2,2,4,38,2,0
4,1,0,63,40,1,10,11,38,2,0
4,0,1,26,38,5,3,8,38,0,0
4,1,1,21,50,2,5,11,38,4,0
4,1,0,45,40,2,2,15,38,2,1
4,0,3,29,40,2,0,8,38,4,0
4,1,0,72,40,1,3,10,38,2,0
4,1,2,51,40,2,2,0,38,3,0
4,1,3,21,40,2,5,6,38,3,0
2,0,4,38,40,2,11,15,38,0,0
4,0,5,38,40,2,9,9,38,2,1
4,1,0,46,41,2,9,12,38,2,0
4,1,4,31,60,4,3,9,38,0,1
2,0,1,68,90,1,7,0,38,5,0
4,1,3,21,40,2,11,11,38,4,0
4,1,0,44,3,2,9,9,38,2,0
4,1,0,56,40,0,9,10,38,2,1
4,1,0,36,40,2,2,11,38,2,1
4,0,1,21,25,2,0,11,38,4,0
2,0,1,21,40,2,10,15,38,4,1
4,1,0,52,40,1,2,15,38,2,0
4,1,0,56,70,3,9,10,38,2,1
4,0,1,52,20,2,7,9,38,6,1
4,1,0,51,25,4,3,9,38,2,0
4,1,4,29,40,2,6,11,38,0,0
2,1,1,36,55,2,2,15,38,4,0
4,1,0,29,55,2,4,11,38,2,0
4,0,3,21,30,2,11,11,38,4,0
4,1,0,58,40,2,4,3,38,2,0
4,1,1,37,40,2,6,11,38,4,0
2,0,1,50,45,2,2,15,38,0,0
4,1,1,30,50,2,5,11,10,4,0
2,1,3,29,30,2,4,11,38,4,0
4,1,0,48,40,4,2,11,38,2,0
4,1,0,50,40,4,4,5,38,2,0
4,0,5,39,25,2,0,7,38,2,1
4,1,0,35,55,0,9,14,38,2,0
4,1,0,54,25,2,12,11,38,2,1
4,0,5,24,25,2,7,11,38,2,0
4,1,2,20,45,2,5,11,38,4,0
0,1,0,30,55,4,11,15,38,2,1
1,0,3,19,30,4,0,11,38,4,0
2,1,1,26,40,2,11,11,38,4,0
4,1,0,38,99,2,11,11,38,2,1
4,0,1,25,40,2,7,15,38,4,0
4,1,4,33,50,2,2,15,38,0,0
4,1,0,60,40,1,9,9,38,2,1
4,1,1,30,40,2,5,15,38,4,0
4,1,1,30,40,2,9,9,38,4,0
4,0,1,19,40,2,7,5,38,4,0
4,1,3,23,40,2,2,11,38,4,0
4,1,0,27,40,2,9,15,38,2,1
4,1,0,39,52,5,10,7,38,2,0
4,1,0,33,45,2,4,5,25,2,0
4,1,0,65,24,2,4,11,38,2,0
4,1,0,34,50,2,3,9,38,2,1
4,0,3,20,25,2,11,11,25,4,0
4,1,3,25,40,2,2,0,38,4,0
4,0,1,28,50,2,3,9,38,4,1
4,1,3,31,25,2,5,1,38,4,0
4,1,3,28,40,5,9,9,38,4,0
4,0,1,37,40,2,7,11,38,0,0
4,1,0,52,50,2,3,15,38,2,1
2,0,4,66,40,0,7,8,38,6,0
4,1,1,31,40,2,7,11,38,4,0
4,1,0,37,50,2,3,9,38,2,1
4,1,0,45,45,0,0,9,38,2,0
4,1,4,45,40,2,3,7,38,0,0
4,1,0,44,60,2,11,11,38,2,0
4,1,1,32,40,1,9,9,38,0,0
4,1,0,35,60,2,6,11,38,2,1
4,1,1,53,40,2,13,1,1,0,0
4,1,0,54,40,2,2,15,10,2,1
4,1,0,43,40,2,2,8,38,2,0
4,1,4,30,40,2,2,15,38,4,0
4,1,1,49,50,2,3,15,38,0,0
4,1,0,52,57,2,3,10,38,2,1
4,0,3,20,4,2,0,15,38,4,0
4,1,0,60,40,0,12,11,38,2,1
4,1,3,45,40,2,6,7,38,0,0
4,1,0,48,60,2,3,9,38,2,1
4,1,0,28,60,2,11,9,38,2,1
4,1,0,48,40,1,3,15,38,2,0
4,1,0,32,45,2,12,15,38,2,0
4,1,1,27,30,4,2,11,38,4,0
4,1,0,38,35,2,7,9,25,2,0
3,1,4,33,20,2,13,4,7,3,0
4,0,1,43,50,2,3,12,38,0,1
4,1,2,36,60,2,13,11,25,5,0
4,1,0,38,40,2,13,1,38,2,0
4,0,1,24,40,1,12,11,38,4,0
4,1,3,22,40,2,2,0,38,4,0
4,1,1,30,40,2,7,9,38,4,0
4,1,0,46,55,4,3,14,38,2,1
4,1,0,39,50,5,10,11,38,2,0
4,1,0,50,40,2,6,11,38,2,0
4,0,4,34,40,2,0,8,38,3,0
4,1,0,47,60,5,9,9,38,2,1
4,1,0,46,40,2,11,11,38,2,0
4,0,3,43,72,2,12,15,38,0,0
4,1,4,45,40,2,6,11,38,0,0
4,1,2,55,40,2,2,9,38,2,0
4,1,0,68,8,2,2,11,38,2,0
4,1,0,39,40,2,6,8,38,2,0
4,0,1,39,40,2,4,11,38,0,0
4,1,1,37,40,2,2,9,38,4,0
4,1,3,19,40,2,13,15,38,4,0
4,1,3,20,20,2,2,1,38,4,0
4,1,0,33,40,2,2,15,38,2,0
4,1,1,21,35,2,7,11,38,4,0
4,1,4,58,35,1,9,12,38,6,1
2,1,1,43,55,3,3,11,38,4,0
2,0,1,62,21,2,7,1,38,5,0
4,1,3,21,20,2,4,15,38,4,0
4,1,0,26,60,2,3,15,38,2,0
4,1,0,27,40,2,2,6,38,2,0
4,1,0,34,38,2,9,15,38,2,1
4,0,4,49,40,1,7,11,38,0,0
4,0,2,28,40,2,9,11,38,4,0
2,1,0,34,48,4,9,9,38,2,1
4,0,5,29,40,2,0,15,38,2,1
4,1,0,58,50,2,13,0,38,2,1
4,0,1,45,40,3,3,11,38,0,0
4,0,1,47,40,4,2,9,38,4,0
4,1,0,53,40,2,2,11,38,2,1
4,1,0,52,40,1,2,0,38,2,0
4,0,4,47,15,2,7,1,38,0,0
4,1,0,36,40,1,9,9,38,2,1
4,1,0,48,65,2,3,9,38,2,1
4,1,0,35,40,2,3,15,38,2,1
4,1,0,49,50,2,3,9,38,2,1
4,1,0,43,45,2,13,15,38,2,0
4,1,0,33,50,2,3,9,10,2,1
4,1,0,49,40,1,0,7,38,2,0
4,1,1,17,20,2,7,0,7,4,0
4,1,1,25,40,2,12,9,38,4,0
4,1,1,41,60,4,11,8,38,0,0
4,1,0,31,40,2,0,9,38,2,1
4,1,4,57,40,2,3,12,38,0,1
4,1,0,49,44,2,9,15,38,2,1
4,1,0,40,40,2,9,9,38,2,1
4,1,0,55,50,2,9,8,10,2,1
4,1,1,47,60,2,3,15,38,0,0
4,1,1,50,40,2,13,2,38,0,0
4,1,3,36,50,2,9,9,38,4,0
4,1,3,17,25,2,5,1,38,4,0
4,1,0,30,40,1,10,11,38,2,1
4,1,0,42,40,2,6,11,38,2,1
4,1,0,67,50,4,4,11,38,2,0
4,1,0,36,45,2,6,11,38,2,1
4,1,0,35,50,2,3,12,38,2,1
4,0,1,27,40,2,9,9,38,4,0
4,1,3,21,40,2,6,5,38,4,0
4,1,0,46,40,2,9,11,38,2,0
4,1,0,45,45,2,11,9,38,2,1
4,1,2,20,40,2,12,1,38,4,0
4,1,3,17,20,2,7,1,38,4,0
2,1,1,40,50,2,7,15,38,0,1
4,1,0,28,40,2,3,9,38,2,1
4,1,3,33,40,2,2,1,38,4,0
4,0,1,55,40,2,11,11,38,0,0
4,1,0,55,50,4,2,15,38,2,0
2,0,4,47,40,2,2,11,38,5,0
4,1,0,52,60,3,9,12,38,2,1
4,0,4,29,40,2,11,15,38,4,0
4,1,1,36,35,2,7,4,38,4,0
4,1,1,37,70,2,7,9,8,5,0
4,0,1,41,40,0,0,11,38,4,0
4,1,0,43,48,2,6,15,38,2,1
4,1,0,24,50,2,4,5,38,2,0
4,0,1,39,60,0,9,9,38,4,0
4,1,0,47,50,4,3,9,38,2,0
4,0,4,42,45,2,3,11,38,0,0
4,1,3,39,42,2,2,11,38,4,1
4,0,4,48,60,1,9,9,38,0,0
2,1,0,47,50,1,3,12,38,2,1
4,1,0,27,40,2,5,0,38,2,0
4,1,0,29,40,2,2,11,6,2,0
4,0,1,22,30,2,7,8,38,4,0
4,1,1,37,44,5,2,11,38,5,0
4,1,0,38,60,2,3,9,38,2,0
1,0,5,32,40,2,6,13,0,2,0
4,0,4,48,80,1,9,12,38,0,0
4,0,5,46,50,4,3,11,38,2,0
2,0,1,51,38,2,7,11,38,4,0
4,1,0,28,55,3,3,9,38,2,0
4,1,0,35,40,2,0,11,38,2,0
4,1,3,18,30,2,2,1,38,4,0
2,0,4,45,40,2,2,11,38,5,0
4,1,3,36,40,4,13,11,38,4,0
4,0,4,73,10,2,8,15,38,6,0
4,1,0,52,40,2,3,9,38,2,0
4,0,3,17,40,2,7,0,38,4,0
4,1,0,29,40,0,2,8,38,2,1
4,1,3,20,10,2,4,15,38,4,0
4,1,0,42,40,2,2,11,38,2,1
4,0,2,37,40,2,7,15,38,5,0
4,1,0,40,40,2,13,11,38,2,0
4,1,0,32,45,2,0,7,38,2,1
4,1,0,29,55,2,9,12,38,2,1
4,0,3,20,40,2,6,15,38,4,0
4,1,0,26,40,2,0,1,38,2,1
4,1,1,25,30,2,9,9,38,4,0
4,1,0,37,80,2,12,11,38,2,1
4,1,0,26,40,2,2,15,32,2,0
4,0,3,24,30,2,11,11,38,4,0
4,0,3,33,25,2,7,11,38,2,0
0,1,3,23,40,2,2,11,38,4,0
4,1,1,36,50,2,11,15,38,4,0
4,0,1,37,50,2,9,9,38,6,0
4,1,3,24,35,2,6,8,38,4,0
4,1,0,38,50,2,2,7,38,2,1
4,0,4,50,45,2,9,9,38,0,0
4,1,0,44,40,2,0,1,38,2,1
4,1,0,46,40,2,6,11,38,2,1
2,0,1,57,40,2,2,15,38,4,0
4,1,0,37,70,2,2,11,38,2,0
4,1,1,44,55,2,6,11,38,0,0
4,0,3,21,30,2,7,15,38,4,0
4,1,0,31,40,2,2,11,38,2,1
4,1,0,32,42,2,9,8,38,2,1
2,0,4,45,60,2,7,11,38,3,1
4,1,3,20,40,1,5,11,38,4,0
4,0,1,52,50,2,8,11,38,5,0
4,1,0,47,25,4,3,11,38,2,0
4,0,5,41,40,2,0,15,38,2,0
4,1,0,40,60,2,11,15,38,2,1
4,0,5,41,40,5,9,9,38,2,1
4,1,0,46,50,2,3,9,38,2,1
4,0,5,49,40,2,6,11,38,2,0
1,0,2,50,40,2,6,11,2,2,0
4,1,0,59,40,2,13,11,38,2,1
4,0,3,18,25,2,0,15,38,4,0
4,1,0,47,45,1,9,12,38,2,1
4,1,0,45,45,2,6,11,38,2,1
4,0,3,17,40,2,11,1,38,4,0
4,1,0,45,32,3,11,11,38,2,1
4,1,0,73,40,2,6,1,38,2,0
2,1,0,48,40,2,6,0,38,2,0
4,1,1,38,60,5,3,7,38,4,0
4,1,0,37,50,0,0,11,38,2,1
2,1,0,62,72,3,3,11,38,2,1
2,1,1,26,40,2,0,11,38,4,0
4,0,5,46,50,3,3,12,38,2,1
4,1,0,46,40,2,12,12,38,2,1
4,0,4,51,24,2,0,11,38,0,1
4,0,1,54,40,0,0,15,38,0,0
4,1,0,65,40,2,3,15,38,2,0
4,1,0,29,45,2,2,7,38,2,0
4,1,0,37,40,2,7,11,38,2,0
4,0,4,36,10,4,9,10,1,5,0
4,1,1,60,50,4,2,11,38,0,1
4,1,1,33,40,2,5,9,38,4,0
4,0,1,62,20,2,0,11,10,6,0
4,0,1,20,40,2,0,11,38,4,0
4,0,1,37,35,2,12,11,38,4,1
4,1,0,66,20,2,9,12,38,2,0
4,1,0,29,40,5,0,15,38,2,0
4,1,0,70,40,3,11,15,38,2,0
4,1,0,74,15,2,7,11,38,2,0
4,1,0,51,40,4,2,11,38,2,0
4,1,0,50,50,2,13,15,38,2,0
4,1,1,42,60,2,11,11,38,4,1
4,1,1,26,70,2,9,9,38,4,0
4,1,1,27,40,1,10,15,38,4,1
4,1,1,58,70,4,3,11,38,0,0
4,1,1,32,50,2,9,9,38,4,0
4,1,0,66,10,3,11,11,38,2,1
4,1,3,23,45,2,11,15,38,4,0
4,1,0,35,44,2,6,11,38,2,0
4,1,0,50,50,2,2,9,38,2,0
4,0,4,35,48,2,2,11,38,0,0
4,0,1,31,50,2,0,11,38,4,0
4,1,3,30,49,2,5,1,38,4,0
4,1,0,84,35,3,11,15,38,2,1
2,1,1,35,40,4,2,11,38,4,0
4,1,0,45,50,4,4,8,38,2,1
4,1,3,46,40,2,2,11,38,4,0
4,1,0,50,40,1,4,15,25,2,0
4,1,1,37,40,2,6,1,38,4,0
4,0,3,32,40,2,7,11,38,0,0
4,1,0,53,48,3,3,9,38,2,1
4,1,0,27,40,0,12,15,38,2,1
4,1,0,22,40,2,13,11,38,2,0
4,1,0,29,40,2,12,9,38,2,0
4,1,0,35,44,2,11,11,38,2,0
4,0,5,38,35,2,5,15,38,2,0
4,1,0,29,40,2,4,5,38,2,0
1,1,2,26,44,2,5,15,29,4,0
1,0,1,34,40,2,9,14,38,4,0
4,1,0,31,40,2,2,8,38,2,1
4,1,0,30,40,2,2,15,38,2,0
4,1,3,20,40,2,7,15,38,4,0
4,1,4,37,48,2,9,12,38,0,0
4,0,5,32,20,2,0,11,38,2,0
4,0,4,36,40,2,11,7,38,0,0
1,1,0,54,40,2,9,12,18,2,1
4,0,4,46,50,4,3,15,38,0,0
0,0,3,18,20,2,11,11,38,4,0
4,1,0,57,50,2,10,15,38,2,0
4,1,0,37,40,2,5,11,38,2,0
4,1,0,43,40,2,2,11,38,2,1
2,0,1,45,40,2,3,11,38,4,0
4,0,4,32,40,2,0,15,38,0,0
4,1,0,38,40,0,0,11,38,2,0
4,0,1,25,30,2,12,7,38,4,0
1,1,1,70,40,2,4,15,39,0,0
4,1,0,40,50,2,6,15,38,2,1
4,1,1,40,40,4,2,11,38,0,0
4,1,4,20,40,2,2,11,38,4,0
4,1,0,29,40,2,3,11,38,2,1
4,1,1,24,55,2,2,8,38,4,0
2,0,3,28,40,2,3,8,38,4,0
2,1,1,58,50,2,13,0,38,0,0
1,0,4,38,40,2,0,9,29,0,0
4,0,1,59,40,4,4,15,38,6,0
4,0,3,18,15,2,0,1,38,4,0
4,1,0,40,40,2,6,11,38,2,0
4,1,0,39,50,3,3,12,38,2,0
4,1,1,45,72,2,2,11,25,3,0
2,0,4,24,20,5,0,11,38,4,0
2,1,3,22,30,2,0,15,5,4,0
4,1,0,23,40,2,3,9,38,2,0
4,1,1,39,60,4,2,15,38,5,1
4,0,3,28,38,2,12,8,38,4,0
4,1,0,51,30,2,11,1,38,2,1
4,0,3,44,37,2,0,9,38,4,0
2,1,0,24,35,2,4,11,38,2,0
4,1,0,24,40,2,11,1,38,2,0
3,1,0,52,50,2,2,3,32,2,0
4,1,1,43,40,2,5,11,38,4,0
4,1,0,67,20,3,3,2,38,2,0
4,1,0,36,50,2,2,11,38,2,1
4,1,0,43,40,2,13,7,38,2,0
4,1,2,31,70,2,5,5,38,0,0
2,1,3,23,20,2,0,15,13,4,0
4,1,3,26,40,2,5,9,38,4,0
4,1,0,48,40,2,9,15,38,2,0
4,1,0,40,44,2,2,15,38,2,0
4,0,1,55,39,1,9,14,38,0,0
4,1,0,49,45,2,2,11,38,2,1
4,0,1,34,15,2,7,9,38,4,0
2,0,3,29,60,2,0,11,38,4,0
4,0,1,50,8,2,0,9,38,0,0
4,0,3,19,9,2,11,15,38,4,0
4,1,0,63,50,5,3,10,38,2,1
1,1,0,66,30,2,2,9,29,2,0
4,1,1,60,20,2,7,8,38,0,0
4,0,4,60,38,2,7,11,38,0,0
4,1,3,19,40,2,12,11,38,4,0
4,1,0,26,60,3,3,11,38,2,0
2,1,0,75,40,4,2,15,38,2,0
4,0,1,58,20,5,9,15,38,6,0
4,0,1,18,50,4,3,15,38,4,0
4,1,0,65,40,2,3,7,38,2,0
4,1,0,50,40,4,3,11,38,2,1
4,1,3,26,40,2,7,15,38,4,0
4,1,0,45,50,0,11,12,38,2,1
4,1,0,29,40,0,12,11,38,2,1
4,0,5,52,52,2,11,15,1,2,1
4,0,3,23,40,2,3,9,38,4,0
4,1,3,21,40,2,7,11,38,4,0
4,0,3,48,40,1,3,11,38,4,0
4,1,0,50,40,2,3,9,38,2,1
2,1,1,41,40,5,10,9,32,4,0
2,0,4,32,30,2,11,11,38,0,0
2,1,0,40,40,2,4,11,38,2,0
4,1,1,19,30,2,5,11,38,4,0
4,1,4,42,39,5,0,11,38,5,0
4,0,3,23,50,2,0,9,38,4,0
4,1,1,37,40,4,4,11,38,0,1
4,0,1,21,24,2,9,1,38,4,0
4,1,0,28,40,2,12,9,38,2,1
4,1,3,20,25,2,11,15,38,4,0
4,1,1,21,35,2,2,1,38,4,0
4,1,2,21,16,2,7,15,38,4,0
4,1,1,45,40,4,9,9,38,4,0
4,1,0,49,40,3,2,11,38,2,0
4,1,1,53,50,3,11,15,4,0,1
4,1,3,41,40,2,6,11,38,0,0
1,0,4,48,40,1,0,9,29,3,0
4,0,4,34,40,2,3,15,38,5,0
4,0,3,24,40,2,0,11,38,4,0
4,0,1,58,16,5,0,11,38,4,0
4,1,0,41,50,2,11,9,38,2,1
4,1,0,53,40,2,7,13,25,2,0
2,1,0,40,40,2,2,11,38,2,0
4,1,0,28,40,4,2,15,38,2,1
4,1,0,32,47,2,11,15,38,2,0
2,1,1,44,45,3,3,15,38,4,0
4,0,2,18,40,2,7,1,38,4,0
4,0,4,37,40,5,7,11,38,5,0
2,0,1,43,45,2,0,7,38,4,0
4,0,3,22,40,2,7,11,38,4,0
2,1,2,28,40,2,5,0,38,4,0
4,0,4,51,40,2,3,15,38,0,0
4,0,1,63,72,2,9,11,38,0,0
4,1,0,29,45,2,10,15,38,2,0
4,1,0,44,48,2,3,9,38,2,1
4,0,4,44,38,2,7,5,28,5,0
4,1,0,37,40,5,7,15,38,2,0
2,1,0,62,40,0,0,11,38,2,0
4,1,0,31,52,2,2,11,38,2,0
4,1,3,20,30,2,5,11,38,4,0
4,0,4,48,32,2,6,0,38,0,0
4,0,1,24,50,4,7,15,38,4,0
4,1,0,56,40,5,3,9,38,2,0
4,1,0,36,35,0,0,15,38,2,0
4,1,3,29,40,2,2,11,38,4,0
1,1,1,34,40,2,12,14,18,4,1
2,1,3,39,40,2,2,15,38,4,0
2,1,1,29,45,2,5,15,38,4,0
4,1,0,38,65,3,3,11,38,2,0
1,1,3,23,20,2,7,6,29,4,0
4,1,0,37,40,2,7,11,12,2,0
4,0,4,30,30,4,7,15,38,0,0
4,1,0,42,40,2,12,7,38,2,0
4,0,1,59,19,1,7,11,38,6,0
2,1,0,45,40,2,5,11,38,2,1
4,1,0,46,40,2,11,15,38,2,0
4,0,1,25,37,2,9,12,38,4,0
4,1,1,41,55,3,2,11,38,0,0
4,1,0,49,50,2,13,11,38,2,1
4,1,0,37,40,2,7,15,38,2,0
4,1,1,31,45,2,2,11,38,4,0
1,1,0,22,6,2,3,7,38,2,0
4,0,3,22,33,2,11,11,38,0,0
4,0,3,17,20,2,8,1,38,4,0
4,1,0,47,50,2,9,10,38,2,1
4,1,2,17,15,2,7,0,38,4,0
4,1,0,39,40,2,5,4,25,2,0
4,1,3,23,20,2,0,15,38,4,0
4,1,0,41,40,2,9,9,38,2,1
4,1,0,36,45,0,9,12,38,2,1
4,1,0,52,40,2,9,9,38,2,1
4,0,1,21,30,2,2,11,38,4,0
4,0,1,33,36,2,5,0,38,0,0
4,1,1,41,44,2,2,11,38,4,0
4,0,3,19,35,2,11,11,38,4,0
4,1,1,38,45,0,0,11,38,4,1
4,1,1,24,40,2,2,15,38,4,0
4,0,4,38,40,2,11,9,38,0,0
4,1,0,39,45,5,9,9,38,2,1
4,0,3,19,15,2,11,15,38,4,0
4,0,5,42,40,2,0,15,38,2,0
4,1,0,29,40,2,5,15,38,2,0
4,1,3,17,20,2,5,2,38,4,0
4,1,0,47,50,1,2,9,38,2,1
4,0,1,24,60,2,0,15,38,0,0
4,1,0,61,40,0,3,15,38,2,1
4,1,0,40,60,4,2,15,38,2,0
2,0,5,59,38,2,9,11,22,2,0
4,1,1,29,55,2,12,15,38,0,0
4,1,1,26,40,2,7,11,38,5,0
4,1,0,46,40,2,13,11,38,2,1
4,1,0,56,40,0,0,11,38,2,1
4,0,1,25,40,2,0,9,38,4,0
4,0,3,17,18,2,11,2,38,4,0
2,0,1,29,40,2,3,8,38,4,0
4,1,4,23,30,2,5,4,38,4,0
4,0,1,67,35,2,3,11,38,4,0
4,0,1,29,50,2,9,12,38,4,0
4,0,1,33,40,2,0,7,38,0,0
4,1,3,32,40,2,13,11,38,4,0
4,1,0,34,62,2,7,15,25,2,0
4,1,0,49,40,2,6,11,38,2,0
4,1,1,39,40,2,7,11,38,0,0
4,1,1,41,40,2,2,9,38,4,0
4,0,4,31,38,2,0,15,38,0,0
4,1,0,47,40,0,9,10,38,2,1
4,1,2,27,1,2,6,11,38,4,0
4,1,0,23,25,2,13,1,38,2,0
4,1,0,44,80,2,13,5,38,2,1
4,1,0,25,45,2,3,7,38,2,0
4,0,3,23,16,2,0,15,38,4,0
4,1,0,52,50,2,2,11,38,2,1
4,0,1,62,36,0,3,11,38,6,0
4,0,1,31,40,2,9,9,38,4,0
4,1,0,19,60,2,2,1,38,2,0
4,1,0,53,40,2,2,15,12,2,0
4,0,1,25,40,2,2,11,38,4,0
4,1,1,45,40,2,13,11,38,4,0
4,1,2,69,40,2,2,6,38,4,0
4,1,0,49,40,2,2,11,38,2,1
1,0,5,42,27,2,9,9,35,2,1
4,1,0,44,40,4,4,11,38,2,1
4,1,0,56,41,1,2,15,38,2,1
4,1,0,37,40,5,6,11,38,2,1
4,1,0,37,45,2,3,9,38,2,1
4,0,1,22,40,2,7,15,38,4,0
4,1,0,34,40,1,9,9,38,2,1
4,1,1,36,40,2,6,11,38,4,0
4,1,0,28,65,1,3,15,38,2,0
4,1,0,28,50,2,9,9,38,2,0
4,1,0,73,20,1,10,4,38,2,0
4,1,0,37,60,4,4,11,38,2,0
2,0,3,24,65,2,3,9,38,4,0
4,0,3,30,38,5,0,11,38,1,0
4,1,0,38,40,2,7,8,38,2,0
1,1,0,50,40,2,0,15,29,2,1
4,1,1,43,40,2,9,14,38,3,1
2,1,0,42,40,2,5,11,38,2,0
4,0,1,54,38,5,0,15,38,0,0
4,0,1,27,58,5,3,7,38,4,0
4,1,1,39,45,2,11,15,38,0,0
2,0,1,27,40,2,0,15,22,4,0
4,1,0,30,66,2,5,11,38,2,0
4,1,0,30,40,2,13,11,38,2,0
4,1,0,37,40,2,2,15,38,2,0
4,1,1,50,60,0,9,9,38,0,1
4,0,4,36,40,2,2,15,4,0,0
2,1,3,22,10,2,5,15,38,4,0
4,1,1,21,40,2,2,15,38,4,0
4,1,0,33,42,2,0,9,38,2,0
4,0,1,76,25,2,7,5,38,6,0
4,1,0,37,40,2,0,9,38,2,0
4,1,0,34,60,2,11,15,38,2,0
4,1,0,29,97,2,4,11,38,2,0
4,1,0,29,40,2,13,11,38,2,0
4,1,0,28,40,2,11,9,38,2,0
4,1,0,73,35,4,3,15,38,2,0
2,0,1,43,40,2,3,15,38,0,0
4,1,0,39,40,2,2,15,38,2,0
2,0,1,74,6,2,7,0,38,6,0
4,1,1,27,30,5,9,9,38,4,0
4,1,0,47,60,2,13,11,38,2,0
4,0,3,90,24,2,7,11,38,4,0
4,1,0,47,60,2,9,9,38,2,1
4,1,0,42,40,2,3,9,38,2,1
4,1,1,69,40,2,5,9,38,0,0
4,0,1,23,20,2,12,9,38,4,0
4,1,0,44,30,1,9,11,38,2,0
4,1,0,41,40,2,11,11,38,2,0
2,1,1,47,40,1,0,15,38,4,0
2,1,0,43,40,2,3,9,38,2,1
2,1,1,33,40,2,7,15,38,4,0
4,0,1,48,30,2,7,1,38,4,0
4,1,4,39,60,2,11,9,38,0,0
4,0,4,43,40,2,3,12,38,0,1
4,0,2,52,40,2,8,11,38,6,0
4,0,3,18,20,2,11,11,38,4,0
4,1,3,27,45,3,11,11,38,4,0
4,1,0,27,45,3,3,9,38,2,1
4,0,1,45,40,1,0,11,38,4,0
4,1,0,24,20,2,7,8,38,2,0
4,0,4,25,40,2,11,15,38,3,0
4,1,4,42,35,4,13,0,38,6,0
4,1,0,63,40,4,2,5,38,2,0
4,0,5,40,46,2,0,11,38,2,1
4,1,0,47,60,2,3,14,38,2,1
4,1,0,42,50,2,2,11,38,2,1
4,0,4,42,45,2,3,15,38,0,0
4,1,0,63,40,1,9,9,38,2,1
4,0,4,37,55,1,9,9,38,0,0
4,1,0,65,20,2,0,11,38,2,0
4,1,0,62,50,2,2,9,38,2,1
0,1,1,46,40,2,2,11,38,0,0
2,0,2,23,25,2,11,11,22,4,0
4,0,5,47,45,1,9,9,38,2,0
4,1,3,20,20,2,7,15,38,4,0
4,1,3,28,40,2,5,11,38,4,0
4,1,0,61,40,1,7,11,38,2,0
4,0,5,30,72,5,7,11,38,2,0
4,1,0,30,72,5,10,9,38,2,1
4,1,1,29,50,2,11,9,38,4,1
2,0,4,39,40,2,6,11,38,6,0
4,0,4,23,35,2,7,1,38,0,0
2,0,4,32,40,2,8,1,38,4,0
4,0,1,63,34,2,7,11,38,6,0
4,0,1,19,15,4,2,15,38,4,0
4,1,1,57,60,5,9,10,38,0,1
4,1,0,41,40,2,2,9,38,2,1
4,1,3,23,40,2,11,8,38,4,0
4,1,3,30,20,2,9,10,38,4,0
4,1,0,43,50,3,3,7,38,2,0
4,1,0,64,25,4,7,5,38,2,0
4,1,1,56,40,2,6,4,38,5,0
4,1,0,32,40,2,0,11,38,2,0
4,1,0,55,45,2,2,11,38,2,0
4,0,3,17,12,2,7,1,38,4,0
2,1,3,17,20,2,7,0,38,4,0
4,0,5,29,65,2,0,15,38,2,0
4,1,1,37,50,2,2,11,38,0,0
4,0,4,39,22,2,8,11,38,0,0
4,0,5,36,40,2,3,9,38,2,1
4,1,1,50,55,2,3,9,38,0,1
4,0,1,31,50,2,6,15,38,4,0
2,0,1,56,32,2,3,15,38,6,0
4,1,0,51,40,2,2,15,38,2,1
4,0,3,20,30,2,7,15,38,5,0
4,1,1,53,55,2,9,9,38,0,1
2,0,1,33,35,5,9,12,38,4,0
2,0,5,27,20,2,0,15,38,2,0
4,1,0,40,40,2,2,15,38,2,1
2,0,4,45,32,2,0,15,38,0,0
1,1,0,54,40,2,2,8,39,2,0
4,1,2,33,50,4,2,11,38,5,0
