Sex,Age,Race,Juvenile Felonies,Juvenile Misdemeanors,Juvenile Others,Previous Convictions,Degree of Conviction,Days in Jail,COMPAS Score,Recidivism
1,22,2,0,0,2,0,0,30,7,1
1,25,0,0,0,0,2,0,4,5,0
1,42,0,0,0,0,1,0,2,4,1
1,34,4,1,0,0,9,0,1,6,0
0,27,2,0,0,0,2,0,2,3,0
1,51,5,0,0,0,2,0,2,1,0
1,33,0,0,0,0,23,0,341,9,1
1,24,0,0,0,1,0,0,1,3,0
1,37,0,0,0,0,4,0,93,4,0
1,37,2,0,0,0,0,1,1,1,0
1,44,2,0,0,0,11,0,93,9,0
1,33,0,0,0,0,0,1,1,8,0
1,24,2,0,3,2,8,0,173,10,0
0,27,5,0,0,0,0,1,1,2,0
1,21,5,0,0,0,0,0,63,6,0
0,60,5,0,0,0,0,1,30,1,0
1,35,0,0,0,0,1,0,2,1,1
1,50,2,0,0,0,1,0,117,2,0
0,38,0,0,0,0,0,1,1,1,0
0,24,2,0,0,0,0,0,96,8,0
1,49,2,0,0,0,2,1,2,1,0
1,38,0,0,0,0,9,0,233,6,0
1,61,5,0,0,0,0,1,30,1,0
0,30,0,0,0,0,0,1,1,2,0
1,22,0,0,0,0,3,0,129,6,1
1,30,3,0,0,0,1,1,146,2,0
1,31,0,0,0,0,0,0,324,1,0
1,25,0,0,0,0,0,0,2,7,1
1,28,3,0,0,0,0,0,4,1,0
0,30,3,0,0,0,3,1,263,3,1
1,52,2,0,0,0,0,1,1,1,0
0,24,2,0,0,1,3,0,58,6,0
1,26,2,0,0,0,0,0,1,2,0
1,26,5,0,0,0,0,1,2,4,0
0,31,0,0,0,0,0,0,1,1,0
0,24,0,0,1,0,3,0,2,7,0
1,43,0,0,0,0,21,0,2,9,0
1,29,0,0,1,0,6,0,1,7,0
1,45,2,0,0,0,9,0,55,9,1
1,50,0,0,0,0,8,1,237,5,0
1,20,0,0,0,0,0,0,1,9,1
1,29,0,0,0,0,4,0,270,8,1
1,43,2,0,0,0,1,0,570,6,1
1,26,2,0,0,0,2,0,31,5,0
0,46,0,0,0,0,4,0,30,4,0
0,46,0,0,0,0,0,0,2,1,0
1,39,2,0,0,0,8,0,2,1,0
1,36,3,0,0,0,0,0,26,1,0
1,29,0,0,0,0,12,0,6,10,1
1,41,2,0,0,0,0,1,1,1,0
1,29,0,0,0,1,11,0,106,10,1
1,27,0,0,0,0,4,1,2,9,0
0,25,0,0,0,0,5,0,31,7,0
1,41,2,0,0,0,3,0,24,9,0
1,23,0,1,0,0,2,0,19,7,0
0,46,0,0,0,0,1,0,34,8,1
1,45,0,0,0,0,3,0,1,4,0
1,30,2,0,0,0,0,1,1,3,0
1,34,2,0,0,0,1,0,3,6,0
1,70,2,0,0,0,11,0,13,1,1
1,53,0,0,0,0,3,1,42,3,0
1,52,2,0,0,0,2,0,61,1,0
1,36,2,0,0,0,1,1,1,2,0
1,23,0,0,0,0,0,0,144,3,0
1,51,3,0,0,0,0,1,1,1,0
1,25,5,0,0,0,0,1,1,1,0
1,51,0,0,0,0,4,1,127,2,1
1,28,0,0,0,0,2,0,444,5,0
0,45,4,0,0,0,15,0,2,10,1
1,55,0,0,0,0,21,0,86,6,1
0,49,2,0,0,0,1,0,31,1,0
0,26,0,0,0,0,9,1,2,6,1
1,25,2,0,0,0,0,1,1,2,0
0,47,2,0,0,0,0,0,1,1,0
0,24,0,0,0,0,3,0,1,6,0
1,27,0,0,0,0,0,1,32,2,0
1,25,2,0,2,0,5,1,1,7,1
1,31,0,0,0,0,0,0,52,2,0
1,21,0,0,1,0,1,0,60,10,1
1,37,0,0,0,1,26,0,61,10,1
1,21,0,0,0,0,1,0,80,9,1
1,21,0,0,0,0,0,0,2,6,0
1,26,0,0,0,0,0,1,1,1,0
1,31,2,0,0,0,0,1,31,2,0
1,25,0,0,0,0,4,0,1,10,1
1,54,0,0,0,0,5,0,2,6,0
0,27,0,0,0,0,3,0,32,5,1
1,30,2,0,0,0,3,0,104,4,1
1,28,2,0,0,0,2,0,2,2,0
1,70,2,0,0,0,0,1,31,1,0
1,37,2,0,0,0,11,0,1,9,1
1,46,0,0,0,0,5,0,62,5,1
1,40,5,0,0,0,4,1,3,1,1
1,20,0,1,0,0,1,0,336,8,1
1,43,0,0,0,0,18,0,110,4,1
1,38,0,0,0,0,15,0,56,6,0
1,29,0,0,0,0,0,0,1,4,0
1,37,0,0,0,0,8,1,2,2,1
1,38,3,0,0,0,3,0,1,4,0
0,27,2,0,0,0,0,0,30,3,0
0,20,5,0,0,0,0,1,70,5,1
1,44,3,0,0,0,0,1,1,1,0
1,42,2,0,0,0,0,0,33,3,0
1,31,2,0,0,0,6,1,2,5,0
1,29,0,0,0,0,3,0,31,2,1
1,48,2,0,0,0,13,0,75,7,1
0,30,0,0,0,0,0,1,31,2,0
0,25,2,0,0,0,2,0,137,5,1
1,24,5,0,0,0,0,0,222,2,0
1,40,0,0,0,0,3,0,2,2,0
0,49,2,0,0,0,3,0,2,2,1
1,33,2,0,0,0,1,1,32,3,0
0,64,2,0,0,0,0,0,1,1,0
1,49,2,0,0,0,4,0,167,1,0
1,31,3,0,1,0,1,1,2,3,0
1,33,2,0,0,0,1,0,1,1,0
1,61,2,0,0,0,1,1,323,1,0
0,42,2,0,0,0,11,0,140,5,0
1,30,2,0,0,0,2,0,30,4,0
1,62,2,0,0,0,0,1,62,1,0
0,27,2,0,0,0,4,1,55,8,1
0,32,2,0,0,0,18,0,72,9,0
1,48,2,0,0,0,9,0,31,6,0
0,40,2,0,0,0,0,0,2,2,0
1,24,2,0,0,0,0,0,3,4,0
0,38,3,0,0,0,1,0,146,1,0
1,22,0,0,0,0,0,0,2,4,1
1,30,0,0,0,0,4,1,194,8,1
1,63,2,0,0,0,0,1,1,1,0
1,33,0,0,0,0,4,0,29,10,0
1,29,2,0,0,0,0,1,30,1,0
0,21,0,1,0,0,1,0,1,6,1
1,43,2,0,0,0,0,1,29,4,1
1,22,2,0,0,0,0,0,1,3,0
1,26,0,0,0,0,3,0,290,10,1
1,51,0,0,0,0,1,0,8,1,0
1,39,2,0,0,0,3,0,31,1,1
0,30,3,0,0,0,0,1,2,3,1
0,33,0,0,0,0,0,0,31,3,0
1,32,0,0,0,0,14,0,31,8,1
1,22,0,0,0,0,0,1,1,6,0
1,59,2,0,0,0,0,0,1,1,0
1,38,0,0,5,0,37,1,86,7,1
1,23,0,0,0,0,2,0,443,6,0
1,42,0,0,0,0,0,1,2,1,1
1,20,0,1,0,0,1,0,16,3,1
1,38,0,0,0,0,2,0,310,7,1
0,34,2,0,0,0,2,0,2,3,0
1,24,0,0,0,1,4,0,21,8,0
0,36,0,0,0,0,7,0,114,3,1
1,35,2,0,0,0,7,0,13,4,1
1,36,0,0,0,0,0,1,2,3,1
1,31,0,0,0,0,1,0,165,1,0
0,28,0,0,0,0,3,0,83,4,1
0,34,2,0,0,0,0,0,1,2,0
1,28,0,0,0,0,1,0,1,2,1
0,35,2,0,0,0,0,0,1,1,0
1,60,2,0,0,0,3,0,121,1,0
1,43,0,0,0,0,0,0,2,4,0
1,40,0,0,0,0,1,0,61,1,0
1,31,0,0,2,0,15,0,3,9,1
1,54,0,0,0,0,6,0,192,7,1
1,24,0,0,0,0,17,0,131,9,1
1,41,3,0,0,0,0,0,31,1,1
1,21,3,0,0,0,1,0,184,3,0
1,31,2,0,0,0,0,0,3,1,0
0,34,0,0,0,0,0,1,31,8,0
0,24,2,0,0,0,0,1,1,4,0
1,32,0,0,0,0,0,1,146,1,0
1,21,0,0,0,1,1,0,243,9,1
0,29,3,0,0,0,1,0,31,2,1
1,22,0,0,0,1,0,0,1,3,0
1,33,2,0,0,0,1,0,31,1,0
1,48,2,0,0,0,1,0,232,1,0
1,52,3,0,0,0,9,0,34,7,1
0,40,5,0,0,0,0,0,2,1,0
1,21,0,0,0,0,0,0,200,6,0
1,21,5,0,0,0,1,0,259,4,0
0,45,0,0,0,0,1,0,142,4,0
1,29,0,0,0,0,1,1,1,2,1
1,26,0,0,0,0,0,1,1,2,0
1,46,0,0,0,0,10,0,21,5,1
1,21,2,0,1,2,1,0,161,8,0
1,35,2,0,0,0,6,0,2,5,1
1,52,0,0,0,0,1,1,130,1,1
0,38,0,0,0,0,7,0,115,4,0
1,48,2,0,0,0,0,1,1,1,0
0,29,0,0,0,3,9,1,215,8,1
1,48,2,0,0,0,0,1,32,1,0
1,31,0,0,0,0,10,0,244,6,1
1,21,2,0,0,0,3,0,128,8,1
1,32,5,0,0,0,0,0,200,1,1
1,47,0,0,0,0,0,1,4,5,0
1,35,0,3,0,0,13,0,1,10,0
1,45,4,0,0,0,0,0,77,3,0
1,46,0,0,0,0,3,1,273,1,1
0,35,0,0,2,0,2,1,153,6,0
1,34,0,0,0,0,5,0,154,4,1
1,52,0,0,0,0,2,0,4,1,0
0,39,0,0,1,0,7,0,206,2,0
1,21,2,0,0,0,0,1,226,8,1
1,53,2,0,0,0,1,1,32,1,0
0,19,2,0,0,0,0,0,32,3,1
1,22,0,0,0,0,0,1,91,6,0
1,45,0,0,0,0,1,0,3,3,0
0,27,2,0,0,0,0,0,32,2,0
1,25,2,0,0,0,0,1,31,2,0
1,30,2,0,0,0,0,0,1,4,1
1,31,0,0,0,0,2,0,1,5,1
1,49,2,0,0,0,2,0,92,6,0
1,28,2,0,0,0,3,0,292,3,0
1,36,0,0,0,0,3,1,3,2,1
1,27,0,0,0,0,7,0,254,5,1
1,42,0,0,0,0,1,0,1,2,0
1,26,0,0,0,0,3,0,2,3,0
1,35,2,0,0,0,0,0,41,5,1
0,33,2,0,0,0,2,0,1,2,0
1,24,3,1,0,0,6,0,100,10,1
1,25,0,0,1,0,21,0,60,10,1
0,42,2,0,0,0,0,1,2,1,0
1,21,0,0,0,0,0,0,4,6,1
0,28,0,0,0,0,0,1,1,2,0
1,52,0,0,0,0,1,0,77,3,0
1,27,0,0,0,0,25,0,189,10,1
1,29,0,0,0,0,0,1,2,1,0
1,47,2,0,0,0,0,0,29,1,0
0,21,2,0,0,0,0,0,3,6,0
1,26,2,0,0,0,0,1,6,6,1
1,23,0,0,0,0,1,1,1,8,1
1,49,2,0,0,0,0,0,2,7,1
1,29,0,0,0,0,11,0,95,8,1
1,76,0,0,0,0,0,0,3,1,0
1,44,2,0,0,0,0,0,2,2,1
1,28,2,0,0,0,1,1,183,3,0
1,27,0,0,0,0,2,1,1,6,1
1,52,3,0,0,0,2,0,147,1,0
0,35,0,0,0,0,12,0,31,7,1
1,36,0,0,0,0,19,1,1,8,1
1,21,0,0,0,0,0,1,1,3,0
1,46,2,0,0,0,2,1,43,2,0
1,34,0,0,0,0,3,0,31,1,0
1,45,0,0,0,0,15,0,118,3,1
1,28,0,0,0,0,9,0,129,3,1
0,25,0,0,0,0,1,0,5,3,0
1,21,0,0,1,0,1,1,31,8,1
1,37,2,0,0,0,1,1,1,2,0
1,39,0,0,0,0,1,0,1,1,0
1,24,0,0,0,0,3,0,1,6,1
0,51,2,0,0,0,2,1,32,1,0
1,37,2,0,0,0,1,1,32,1,1
1,39,2,0,0,0,1,0,1,3,0
1,24,2,0,0,1,1,0,244,5,1
1,49,5,0,0,0,2,0,1,1,0
1,23,0,0,0,0,2,0,31,7,0
1,31,0,0,0,0,7,1,1,6,0
1,22,5,0,0,0,1,1,1,2,0
1,23,0,0,0,0,1,0,31,2,1
1,43,3,0,0,0,1,0,30,3,0
0,37,0,0,0,0,0,1,1,2,0
1,36,2,0,0,0,4,0,49,3,1
1,43,2,0,0,0,5,0,1,5,0
1,28,0,0,0,0,6,1,2,8,1
1,43,2,0,0,0,0,0,1,2,0
0,27,0,0,0,0,2,0,2,7,0
0,21,0,1,0,0,4,0,260,10,1
1,53,0,0,0,0,1,1,28,2,0
0,27,0,0,0,0,2,1,2,4,1
0,29,2,0,0,0,0,0,1,5,0
1,39,2,0,0,0,0,1,62,1,0
1,47,0,0,0,0,22,0,2,7,1
1,28,0,0,0,0,4,0,3,2,1
0,27,0,0,0,0,3,0,31,7,0
1,36,2,0,0,0,2,0,30,1,0
0,24,0,0,0,0,1,0,122,9,0
0,33,0,0,0,0,3,0,2,5,0
1,35,3,0,0,0,0,1,29,2,0
1,23,0,0,0,0,3,0,32,7,0
1,26,0,0,0,0,2,0,32,2,0
1,22,0,0,0,0,8,0,111,10,0
1,34,0,0,0,0,1,1,446,6,0
1,35,0,0,0,0,1,0,182,1,0
1,70,0,0,0,0,2,1,112,1,0
1,31,0,0,0,0,7,0,55,4,1
0,30,0,0,3,2,14,0,154,10,1
1,25,2,0,0,0,2,1,2,6,0
1,24,0,0,0,0,6,0,2,10,1
1,34,3,0,0,0,1,0,1,1,1
1,24,0,0,0,0,2,1,12,8,0
1,26,0,0,0,0,2,1,29,4,0
1,61,0,0,0,0,19,0,6,9,0
1,26,0,0,0,0,7,1,31,8,0
1,60,3,0,0,0,0,0,2,1,0
0,20,0,0,0,0,0,0,1,5,0
1,58,0,0,0,0,1,0,104,8,0
1,36,2,1,0,0,10,1,233,9,1
1,23,2,0,0,0,0,0,1,3,0
1,26,0,0,0,0,5,0,142,7,1
1,47,5,0,0,0,3,0,1,1,0
1,40,2,0,0,0,4,1,32,1,0
1,28,5,0,0,0,1,0,29,3,1
1,49,3,0,0,0,1,0,6,1,1
0,19,0,0,0,0,0,0,2,9,0
1,46,0,0,0,0,8,0,280,3,1
0,25,2,0,0,0,1,1,31,3,0
1,19,0,0,1,0,1,0,1,10,1
1,22,0,0,0,0,7,1,31,9,0
1,53,2,0,0,0,1,0,42,1,0
1,56,2,0,0,0,5,0,51,2,0
1,65,2,0,0,0,1,0,145,1,0
0,24,0,0,0,0,0,0,1,3,0
1,31,3,0,0,0,0,0,2,1,0
0,21,3,0,0,0,0,0,1,3,0
0,33,2,0,0,0,2,0,1,3,0
1,26,2,0,3,0,8,0,18,10,1
1,56,2,0,0,0,1,1,3,1,0
1,32,2,0,0,0,2,0,1,2,0
1,25,2,0,0,0,0,0,93,2,1
0,26,0,0,0,0,4,1,1,6,0
1,21,0,0,0,0,1,0,1,2,0
1,38,0,0,0,0,3,0,2,5,0
1,23,2,0,0,0,0,0,32,2,1
1,20,2,0,0,1,0,0,9,6,1
0,39,2,0,0,0,4,0,31,1,1
1,24,0,0,0,0,1,0,7,2,1
0,45,0,0,0,0,0,1,1,1,0
1,23,3,0,0,0,0,0,1,2,0
1,49,0,0,0,0,3,0,31,4,0
0,28,2,0,0,0,1,0,1,2,0
1,34,0,0,0,0,8,0,52,10,0
1,31,0,0,0,0,7,0,11,7,1
1,20,0,0,0,0,1,0,17,6,1
1,28,2,0,0,0,0,1,14,3,0
0,36,2,0,0,0,3,0,82,5,0
1,67,2,0,0,0,3,0,2,1,0
1,37,0,1,0,0,11,0,252,8,0
1,33,3,0,0,0,0,0,2,1,0
1,20,3,1,0,0,1,0,148,8,1
1,36,3,0,0,0,3,1,34,7,0
1,54,5,0,0,0,2,0,482,1,0
1,40,2,0,0,0,4,0,129,3,0
1,59,2,0,0,0,35,0,265,9,0
1,52,0,0,0,0,0,0,1,1,0
1,45,0,0,0,0,17,0,192,7,1
1,27,0,0,0,1,8,0,2,7,1
1,22,2,0,0,0,1,0,204,9,0
1,34,0,2,0,0,16,0,337,10,0
1,36,2,0,0,0,9,0,31,7,0
1,20,0,0,0,0,0,0,2,3,0
1,40,2,0,0,0,0,1,1,1,1
1,30,2,0,0,0,1,1,1,8,1
1,40,0,0,0,0,0,1,1,1,0
1,42,0,0,0,0,1,0,1,1,0
1,24,0,0,0,1,2,0,59,3,1
1,44,0,0,0,0,0,1,1,1,0
1,46,2,0,0,0,4,0,92,2,0
1,38,0,0,0,0,4,0,1,3,0
1,39,3,0,0,0,2,0,46,1,1
1,25,2,0,0,0,0,0,1,2,0
1,47,2,0,0,0,10,0,228,8,0
1,26,2,0,0,0,0,1,2,5,0
0,32,3,0,0,0,0,1,37,3,1
1,21,2,0,0,0,0,0,1,10,0
1,26,2,0,0,0,0,1,29,5,0
1,54,2,0,0,0,1,1,2,1,1
1,63,0,0,0,0,0,1,1,1,0
0,24,0,0,0,0,0,0,59,7,0
0,35,2,0,0,0,3,0,1,3,0
1,27,3,0,0,0,2,0,159,3,0
1,25,3,0,0,0,1,1,2,1,0
1,61,2,0,0,0,1,0,2,4,0
1,51,0,0,0,0,1,1,87,4,1
1,57,2,0,0,0,0,0,90,1,0
1,24,2,0,0,3,3,1,2,5,1
1,34,0,0,0,0,1,0,1,1,0
0,40,5,0,0,0,4,0,22,4,0
1,27,3,0,0,0,1,0,2,2,0
0,28,0,0,0,0,10,1,120,7,1
1,35,0,0,0,0,10,1,1,8,1
1,30,0,0,0,0,6,0,32,6,1
1,53,5,0,0,0,1,0,232,5,0
1,44,0,0,0,0,0,0,32,1,0
1,55,2,0,0,0,0,0,1,1,0
1,37,1,0,0,0,1,0,30,2,0
1,45,0,0,0,0,1,1,1,6,0
1,61,2,0,0,0,10,0,257,6,0
1,27,0,0,0,0,7,0,106,5,0
1,22,2,0,1,0,2,0,367,8,0
1,26,0,0,0,0,1,0,1,9,1
1,29,0,0,0,0,4,0,117,6,0
1,48,0,1,0,0,10,0,5,7,1
1,42,0,0,0,0,4,1,1,1,0
1,38,2,0,0,0,10,0,1,8,1
1,39,0,0,0,0,4,0,214,2,0
0,53,2,0,0,0,0,1,1,1,0
1,26,0,0,0,0,3,1,2,10,1
1,24,2,0,0,0,4,0,228,8,0
1,22,0,0,0,0,1,0,1,7,1
1,42,0,0,0,0,2,0,32,1,0
1,50,2,0,0,0,0,0,234,7,0
1,44,2,3,0,0,16,1,82,7,0
1,24,0,0,1,3,4,0,31,6,1
1,21,0,0,0,0,0,0,2,7,1
1,50,2,0,0,0,0,0,176,1,0
0,36,2,0,0,0,0,1,32,1,0
1,39,2,0,0,0,0,0,55,3,0
0,24,0,0,0,0,2,0,224,4,0
0,54,0,0,0,0,7,0,160,6,0
1,37,2,0,0,0,1,0,31,1,0
1,29,0,0,0,0,0,1,31,2,0
1,24,0,0,0,0,7,0,29,7,0
1,26,2,0,0,0,0,1,1,6,0
1,41,0,0,0,0,3,0,31,4,1
1,23,0,0,0,0,1,0,262,6,1
1,34,2,0,0,0,0,1,1,1,0
1,31,2,0,0,0,11,0,278,7,1
1,20,0,0,0,0,0,0,2,3,0
1,49,0,0,0,0,10,0,74,6,1
1,26,0,0,0,0,4,0,31,8,1
1,28,0,0,0,0,1,0,30,4,1
1,26,0,0,0,0,0,0,30,2,0
0,39,3,0,0,0,1,0,30,6,0
1,55,0,0,0,0,1,0,1,4,0
1,22,0,0,0,0,0,1,3,9,0
0,26,0,0,0,0,0,1,2,4,0
1,56,5,0,0,0,0,1,32,1,0
1,66,2,0,0,0,1,0,257,1,0
1,46,5,0,0,0,2,0,2,3,0
1,58,0,0,0,0,16,0,215,6,1
1,28,0,0,0,0,4,0,30,7,0
1,33,0,0,0,0,8,0,29,6,1
1,34,0,0,0,0,1,0,31,5,0
0,31,0,0,0,0,0,1,30,2,0
1,26,0,0,0,0,1,1,1,5,0
0,41,2,0,0,0,12,0,68,7,1
1,42,0,0,0,0,5,1,59,2,0
1,34,2,0,0,0,0,1,236,1,0
1,29,0,0,0,0,9,0,61,9,0
1,33,5,0,0,0,0,0,2,1,0
0,32,0,0,0,0,0,0,1,2,0
1,37,0,0,0,0,9,0,2,6,1
1,50,0,0,0,0,1,0,1,5,0
0,22,0,0,0,0,0,1,84,5,0
1,35,2,0,0,0,1,0,57,2,0
0,47,2,0,0,0,0,1,124,3,1
1,26,2,0,0,0,1,0,31,4,0
0,52,0,0,0,0,8,0,160,9,0
0,27,0,0,0,0,3,0,3,4,0
1,26,0,0,1,2,5,0,7,7,1
1,24,0,0,0,0,0,0,117,5,0
1,45,0,0,0,0,13,0,31,1,1
1,29,0,0,0,0,1,0,5,1,0
1,48,2,0,0,0,2,0,10,3,0
1,41,0,0,0,0,8,0,2,2,1
1,24,0,0,0,0,0,1,2,2,0
1,49,2,0,0,0,6,1,4,2,0
1,29,0,0,0,0,4,1,86,3,0
1,21,0,0,1,0,1,0,2,9,1
1,54,2,0,0,0,0,1,1,1,0
1,49,2,0,0,0,0,0,104,1,0
1,42,2,0,0,0,1,0,27,2,0
1,21,0,0,0,0,1,0,32,4,1
1,61,0,0,0,0,30,0,50,4,0
1,46,2,0,0,0,5,0,1,8,1
1,74,2,0,0,0,0,1,1,1,0
0,38,3,0,0,0,0,0,1,1,0
0,39,0,0,0,0,1,0,31,1,0
1,43,2,0,0,0,3,1,4,1,0
0,38,0,0,0,0,0,0,5,1,0
1,19,0,1,0,1,1,0,32,7,1
1,28,2,0,0,0,0,0,2,2,1
1,25,0,0,0,0,1,0,32,6,1
1,53,2,0,0,0,1,1,30,1,0
1,27,0,0,0,0,0,0,4,2,0
1,32,2,0,0,0,8,0,30,5,0
1,57,2,0,0,0,3,0,42,1,0
1,23,0,0,1,0,2,0,77,9,0
1,55,2,0,0,0,33,0,243,9,1
0,64,2,0,0,0,1,0,31,1,0
1,23,0,0,0,0,1,1,121,7,1
0,25,2,0,0,0,0,1,1,3,0
1,23,0,0,0,2,4,0,1,8,1
0,41,3,0,0,0,0,0,1,1,0
0,27,2,0,0,0,7,0,23,9,0
1,53,5,0,0,0,0,1,1,1,0
1,34,0,0,0,0,0,0,291,1,0
1,24,3,0,0,0,0,0,2,1,1
1,28,0,0,0,0,0,0,150,10,0
1,26,0,0,0,0,1,1,63,1,0
0,31,2,0,0,0,1,0,264,5,0
0,32,0,0,0,0,1,0,54,4,0
1,27,0,0,0,0,0,0,1,2,0
1,44,2,0,0,0,4,0,174,2,0
0,27,2,0,0,0,0,0,6,2,0
1,28,2,0,0,0,14,0,1,9,0
1,55,2,0,0,0,1,1,2,1,0
0,22,0,0,0,0,2,0,60,4,0
1,36,0,0,0,0,15,0,61,5,0
1,29,0,0,0,0,6,0,2,8,1
1,23,0,0,0,0,1,0,2,4,0
1,56,0,0,0,0,1,1,1,1,0
1,27,2,0,0,0,2,0,1,6,1
1,28,0,0,0,0,6,0,226,4,0
1,37,2,0,0,0,1,1,2,6,0
1,38,2,0,0,0,0,0,2,2,0
1,32,0,0,0,0,1,0,2,8,1
1,27,0,1,0,0,4,0,203,7,0
1,41,0,2,0,0,18,1,174,10,1
1,34,0,0,0,0,2,0,306,10,0
1,22,0,0,0,0,1,0,61,6,1
1,61,0,0,0,0,0,0,2,1,0
1,37,2,0,0,0,1,0,1,2,1
1,45,0,0,0,0,3,1,56,2,0
0,31,0,0,0,0,14,0,2,8,0
1,30,0,0,0,0,0,0,1,1,0
1,42,0,0,0,0,7,0,62,5,1
1,26,0,0,2,2,20,0,30,9,1
1,33,2,0,0,0,0,0,31,9,1
1,22,2,0,0,0,0,1,1,2,1
1,32,2,0,0,0,2,0,236,5,1
0,36,0,0,0,0,1,1,1,1,0
1,54,2,0,0,0,0,1,1,1,0
0,35,3,0,0,0,3,0,4,1,0
1,25,0,0,1,2,5,0,156,9,1
1,24,2,0,0,0,3,0,40,5,1
1,23,3,0,0,0,0,1,2,7,0
1,61,2,0,0,0,0,1,1,1,0
0,41,0,0,0,0,6,0,91,2,0
0,42,2,0,0,0,0,1,1,1,0
1,35,2,0,0,0,0,1,32,3,0
1,28,2,0,0,0,1,1,1,2,1
1,27,0,0,0,0,1,1,3,5,0
1,24,2,0,0,0,2,1,42,3,0
1,33,0,0,0,0,14,0,1,5,0
1,32,0,0,0,0,16,0,31,10,1
1,38,2,0,0,0,0,0,287,1,0
1,33,2,0,0,0,0,1,30,9,0
1,21,2,0,1,1,1,1,1,3,1
1,40,2,0,0,0,1,0,62,1,0
1,27,0,0,0,0,1,0,169,7,1
1,39,2,0,0,0,0,0,1,4,0
1,29,2,0,0,0,0,0,2,1,0
1,29,2,0,0,0,1,0,1,3,0
1,38,2,0,0,0,3,0,1,4,0
1,65,2,0,0,0,6,0,260,4,0
1,36,2,0,0,0,1,0,62,4,1
1,46,0,0,0,0,0,0,1,7,1
0,57,2,0,0,0,1,0,2,1,0
1,54,0,0,0,0,6,0,2,3,0
1,44,0,1,0,0,7,0,173,6,1
1,20,0,0,0,0,0,0,4,5,0
1,27,0,0,0,0,0,1,61,2,0
1,27,0,0,0,0,8,0,99,7,1
1,61,2,0,0,0,0,1,3,1,0
1,47,0,0,0,0,0,1,1,1,1
1,27,0,0,0,0,1,1,1,1,0
1,28,2,0,0,0,0,0,61,2,1
0,31,2,0,0,0,1,1,195,5,1
1,20,2,0,0,0,2,0,1,8,0
0,43,2,0,0,0,0,0,443,4,0
1,53,0,0,0,0,2,0,242,2,1
1,26,0,0,0,0,1,0,242,5,1
0,27,2,0,1,0,2,0,2,4,0
1,25,0,0,0,0,2,0,219,4,0
1,30,0,0,2,0,3,0,2,1,0
1,23,5,0,0,0,5,1,202,10,1
0,21,0,0,3,1,4,1,1,8,1
1,23,0,0,0,0,1,1,92,4,0
1,32,0,0,0,0,0,0,27,6,0
1,30,5,0,1,1,3,1,1,1,0
0,45,0,0,0,0,2,0,98,3,0
1,40,0,0,0,0,9,0,1,6,0
0,32,5,0,0,0,2,0,10,7,0
1,27,0,0,0,0,2,1,50,5,1
1,45,2,0,0,0,2,0,434,2,0
1,57,0,0,0,0,6,1,40,9,1
1,24,0,0,2,0,5,0,1,6,0
1,44,2,0,0,0,8,0,86,6,1
1,67,5,0,0,0,1,1,1,1,0
0,26,0,0,0,0,0,1,31,2,0
1,21,2,0,0,0,0,0,8,8,1
1,40,3,0,0,0,2,0,179,2,0
1,21,0,0,0,0,0,1,2,2,0
0,62,2,0,0,0,0,1,4,1,0
1,48,2,0,0,0,0,0,322,3,0
1,35,2,0,0,0,1,0,75,4,0
1,53,0,0,0,0,1,1,1,1,0
1,62,0,0,0,0,3,1,2,3,1
1,28,0,1,1,0,5,0,21,10,0
1,56,2,0,0,0,1,0,32,2,0
1,35,3,0,0,0,2,0,216,1,0
0,56,3,0,0,0,2,1,139,1,1
1,30,0,0,0,1,12,0,1,4,0
1,21,3,0,0,0,1,0,171,9,0
1,22,0,1,0,0,2,0,26,7,1
1,26,0,0,0,0,5,0,50,8,1
1,40,0,0,0,0,16,1,3,5,0
1,54,0,0,0,0,2,1,36,7,0
1,35,0,0,0,0,4,1,31,5,0
1,22,0,0,0,0,1,0,16,3,1
0,37,0,1,0,0,7,0,2,3,0
0,32,0,0,0,0,0,0,1,2,0
0,33,0,0,0,0,3,0,228,6,1
1,38,5,0,0,0,2,0,1,3,1
1,53,2,0,0,0,0,1,322,1,0
0,26,0,0,0,0,3,0,2,6,0
1,32,2,0,0,0,0,1,30,1,0
1,26,2,0,0,0,0,1,31,2,0
1,61,2,0,0,0,0,1,85,1,0
1,21,0,0,0,0,0,1,1,10,0
1,69,0,0,0,0,22,1,32,5,0
1,31,3,0,0,1,2,1,1,2,0
1,26,0,0,0,0,0,1,1,4,0
1,30,0,0,0,0,9,0,404,10,1
1,21,2,0,0,0,1,0,1,4,0
1,29,2,0,0,0,0,1,2,1,0
0,32,2,0,0,0,0,0,27,8,0
0,24,3,0,0,0,0,0,2,3,0
1,23,0,0,0,0,1,1,2,7,0
1,41,2,0,0,0,0,1,1,2,0
1,45,0,0,0,0,0,0,1,6,1
1,31,0,0,1,3,10,0,2,5,1
1,22,2,0,0,0,0,0,2,3,0
1,64,2,0,0,0,0,1,1,1,0
0,54,2,0,0,0,0,0,110,3,1
1,50,2,0,0,0,2,1,1,1,1
1,40,3,0,0,0,2,1,2,1,0
1,19,0,0,0,0,0,0,1,4,0
1,32,0,0,0,0,4,0,188,7,0
1,37,5,2,0,0,11,0,2,3,0
0,21,0,0,0,0,0,0,31,8,1
1,31,2,0,0,1,2,0,196,5,0
1,39,3,0,0,0,0,0,3,1,0
